Время_[с]	Перемещение_[мм]	Усилие_[Н]
262.10	4.646	3.74690E+3
262.20	4.647	3.76040E+3
262.30	4.649	3.77220E+3
262.40	4.651	3.78410E+3
262.50	4.652	3.79600E+3
262.60	4.654	3.80730E+3
262.70	4.656	3.81730E+3
262.80	4.658	3.82790E+3
262.90	4.659	3.83540E+3
263.00	4.661	3.67530E+3
263.10	4.663	3.67990E+3
263.20	4.665	3.69320E+3
263.30	4.667	3.70730E+3
263.40	4.668	3.72050E+3
263.50	4.670	3.73420E+3
263.60	4.672	3.74740E+3
263.70	4.674	3.76190E+3
263.80	4.676	3.77400E+3
263.90	4.678	3.72450E+3
264.00	4.679	3.68460E+3
264.10	4.681	3.69660E+3
264.20	4.683	3.71090E+3
264.30	4.685	3.72480E+3
264.40	4.687	3.73770E+3
264.50	4.688	3.75140E+3
264.60	4.690	3.76500E+3
264.70	4.692	3.77870E+3
264.80	4.694	3.79070E+3
264.90	4.695	3.80300E+3
265.00	4.697	3.81450E+3
265.10	4.699	3.82570E+3
265.20	4.701	3.82630E+3
265.30	4.703	3.82070E+3
265.40	4.705	3.82770E+3
265.50	4.706	3.71900E+3
265.60	4.708	3.72250E+3
265.70	4.710	3.73520E+3
265.80	4.712	3.74920E+3
265.90	4.713	3.76280E+3
266.00	4.715	3.77560E+3
266.10	4.717	3.78890E+3
266.20	4.719	3.80160E+3
266.30	4.721	3.81410E+3
266.40	4.722	3.82550E+3
266.50	4.724	3.83650E+3
266.60	4.726	3.84400E+3
266.70	4.728	3.84690E+3
266.80	4.730	3.79610E+3
266.90	4.731	3.69000E+3
267.00	4.733	3.70060E+3
267.10	4.735	3.71470E+3
267.20	4.737	3.72860E+3
267.30	4.738	3.74210E+3
267.40	4.740	3.75490E+3
267.50	4.742	3.76820E+3
267.60	4.744	3.78080E+3
267.70	4.746	3.79290E+3
267.80	4.747	3.80470E+3
267.90	4.749	3.81540E+3
268.00	4.751	3.71240E+3
268.10	4.753	3.70770E+3
268.20	4.755	3.72040E+3
268.30	4.756	3.73420E+3
268.40	4.758	3.74900E+3
268.50	4.760	3.76190E+3
268.60	4.762	3.77480E+3
268.70	4.764	3.78770E+3
268.80	4.765	3.80020E+3
268.90	4.767	3.81170E+3
269.00	4.769	3.82260E+3
269.10	4.771	3.70160E+3
269.20	4.772	3.70520E+3
269.30	4.774	3.71940E+3
269.40	4.776	3.73310E+3
269.50	4.778	3.74660E+3
269.60	4.779	3.75940E+3
269.70	4.781	3.77290E+3
269.80	4.783	3.78580E+3
269.90	4.785	3.79850E+3
270.00	4.786	3.81040E+3
270.10	4.788	3.82100E+3
270.20	4.790	3.83090E+3
270.30	4.792	3.71410E+3
270.40	4.793	3.71910E+3
270.50	4.795	3.73260E+3
270.60	4.797	3.74650E+3
270.70	4.799	3.75920E+3
270.80	4.800	3.77230E+3
270.90	4.802	3.78540E+3
271.00	4.804	3.79790E+3
271.10	4.806	3.81020E+3
271.20	4.807	3.82320E+3
271.30	4.809	3.83460E+3
271.40	4.811	3.84410E+3
271.50	4.813	3.85020E+3
271.60	4.814	3.72800E+3
271.70	4.816	3.72070E+3
271.80	4.818	3.73290E+3
271.90	4.820	3.74660E+3
272.00	4.821	3.76040E+3
272.10	4.823	3.77320E+3
272.20	4.825	3.78700E+3
272.30	4.827	3.79990E+3
272.40	4.828	3.81220E+3
272.50	4.830	3.82420E+3
272.60	4.832	3.83570E+3
272.70	4.834	3.84710E+3
272.80	4.835	3.85630E+3
272.90	4.837	3.86370E+3
273.00	4.839	3.87010E+3
273.10	4.841	3.83090E+3
273.20	4.842	3.71020E+3
273.30	4.844	3.71980E+3
273.40	4.846	3.73370E+3
273.50	4.848	3.74640E+3
273.60	4.849	3.75990E+3
273.70	4.851	3.77270E+3
273.80	4.853	3.78530E+3
273.90	4.855	3.79800E+3
274.00	4.856	3.81090E+3
274.10	4.858	3.82330E+3
274.20	4.860	3.83490E+3
274.30	4.862	3.84490E+3
274.40	4.863	3.85500E+3
274.50	4.865	3.86420E+3
274.60	4.867	3.87060E+3
274.70	4.869	3.86590E+3
274.80	4.870	3.76030E+3
274.90	4.872	3.76730E+3
275.00	4.874	3.78210E+3
275.10	4.876	3.79510E+3
275.20	4.877	3.80780E+3
275.30	4.879	3.82090E+3
275.40	4.881	3.83280E+3
275.50	4.883	3.84550E+3
275.60	4.884	3.85680E+3
275.70	4.886	3.86740E+3
275.80	4.888	3.70550E+3
275.90	4.890	3.70990E+3
276.00	4.891	3.72290E+3
276.10	4.893	3.73660E+3
276.20	4.895	3.74930E+3
276.30	4.897	3.76240E+3
276.40	4.898	3.77580E+3
276.50	4.900	3.78860E+3
276.60	4.902	3.80140E+3
276.70	4.904	3.81380E+3
276.80	4.905	3.82560E+3
276.90	4.907	3.83790E+3
277.00	4.909	3.84900E+3
277.10	4.911	3.85950E+3
277.20	4.912	3.86990E+3
277.30	4.914	3.87660E+3
277.40	4.916	3.87770E+3
277.50	4.918	3.83580E+3
277.60	4.919	3.83530E+3
277.70	4.921	3.84420E+3
277.80	4.923	3.85680E+3
277.90	4.925	3.86330E+3
278.00	4.927	3.83880E+3
278.10	4.929	3.81430E+3
278.20	4.930	3.81880E+3
278.30	4.932	3.83050E+3
278.40	4.934	3.84310E+3
278.50	4.936	3.85450E+3
278.60	4.938	3.86430E+3
278.70	4.939	3.81300E+3
278.80	4.941	3.81760E+3
278.90	4.943	3.82850E+3
279.00	4.945	3.84000E+3
279.10	4.947	3.85130E+3
279.20	4.948	3.86130E+3
279.30	4.950	3.86900E+3
279.40	4.952	3.87150E+3
279.50	4.954	3.86650E+3
279.60	4.955	3.86060E+3
279.70	4.957	3.86440E+3
279.80	4.959	3.87230E+3
279.90	4.961	3.87970E+3
280.00	4.963	3.88510E+3
280.10	4.964	3.88890E+3
280.20	4.966	3.89190E+3
280.30	4.968	3.89500E+3
280.40	4.970	3.89650E+3
280.50	4.972	3.89960E+3
280.60	4.973	3.90320E+3
280.70	4.975	3.71180E+3
280.80	4.977	3.71950E+3
280.90	4.979	3.73290E+3
281.00	4.981	3.74750E+3
281.10	4.982	3.76060E+3
281.20	4.984	3.77350E+3
281.30	4.986	3.78680E+3
281.40	4.988	3.79950E+3
281.50	4.989	3.81220E+3
281.60	4.991	3.82490E+3
281.70	4.993	3.83720E+3
281.80	4.995	3.84800E+3
281.90	4.997	3.85940E+3
282.00	4.998	3.87020E+3
282.10	5.000	3.88020E+3
282.20	5.002	3.88890E+3
282.30	5.004	3.89610E+3
282.40	5.006	3.80830E+3
282.50	5.007	3.79760E+3
282.60	5.009	3.81030E+3
282.70	5.011	3.82380E+3
282.80	5.013	3.83670E+3
282.90	5.014	3.85020E+3
283.00	5.016	3.86270E+3
283.10	5.018	3.87500E+3
283.20	5.020	3.88690E+3
283.30	5.021	3.89820E+3
283.40	5.023	3.90690E+3
283.50	5.025	3.91310E+3
283.60	5.027	3.78320E+3
283.70	5.029	3.74620E+3
283.80	5.030	3.75730E+3
283.90	5.032	3.77100E+3
284.00	5.034	3.78450E+3
284.10	5.036	3.79820E+3
284.20	5.037	3.81080E+3
284.30	5.039	3.82390E+3
284.40	5.041	3.83660E+3
284.50	5.043	3.84830E+3
284.60	5.044	3.86010E+3
284.70	5.046	3.87070E+3
284.80	5.048	3.77500E+3
284.90	5.050	3.75570E+3
285.00	5.051	3.76740E+3
285.10	5.053	3.78150E+3
285.20	5.055	3.79470E+3
285.30	5.057	3.80860E+3
285.40	5.058	3.82150E+3
285.50	5.060	3.83410E+3
285.60	5.062	3.84690E+3
285.70	5.064	3.85930E+3
285.80	5.065	3.87170E+3
285.90	5.067	3.88230E+3
286.00	5.069	3.89300E+3
286.10	5.071	3.90310E+3
286.20	5.072	3.82710E+3
286.30	5.074	3.83180E+3
286.40	5.076	3.84430E+3
286.50	5.078	3.85650E+3
286.60	5.079	3.86890E+3
286.70	5.081	3.88000E+3
286.80	5.083	3.88890E+3
286.90	5.085	3.85780E+3
287.00	5.086	3.85590E+3
287.10	5.088	3.86480E+3
287.20	5.090	3.87590E+3
287.30	5.092	3.88660E+3
287.40	5.093	3.89610E+3
287.50	5.095	3.90430E+3
287.60	5.097	3.90830E+3
287.70	5.099	3.90800E+3
287.80	5.100	3.89820E+3
287.90	5.102	3.88920E+3
288.00	5.104	3.89410E+3
288.10	5.106	3.90350E+3
288.20	5.107	3.91230E+3
288.30	5.109	3.91810E+3
288.40	5.111	3.92390E+3
288.50	5.113	3.92940E+3
288.60	5.114	3.93430E+3
288.70	5.121	3.78740E+3
288.90	5.123	3.80580E+3
289.00	5.125	3.81910E+3
289.10	5.127	3.83170E+3
289.20	5.128	3.84490E+3
289.30	5.130	3.85790E+3
289.40	5.132	3.87030E+3
289.50	5.134	3.88230E+3
289.60	5.135	3.89420E+3
289.70	5.137	3.90530E+3
289.80	5.139	3.91640E+3
289.90	5.140	3.92620E+3
290.00	5.142	3.93550E+3
290.10	5.144	3.94320E+3
290.20	5.146	3.95010E+3
290.30	5.147	3.79110E+3
290.40	5.149	3.77350E+3
290.50	5.151	3.78560E+3
290.60	5.153	3.79880E+3
290.70	5.154	3.81230E+3
290.80	5.156	3.82660E+3
290.90	5.158	3.83970E+3
291.00	5.160	3.85270E+3
291.10	5.161	3.86500E+3
291.20	5.163	3.87750E+3
291.30	5.165	3.88930E+3
291.40	5.167	3.90150E+3
291.50	5.169	3.91300E+3
291.60	5.170	3.92310E+3
291.70	5.172	3.93410E+3
291.80	5.174	3.94470E+3
291.90	5.176	3.95210E+3
292.00	5.178	3.78460E+3
292.10	5.180	3.79110E+3
292.20	5.181	3.80440E+3
292.30	5.183	3.81890E+3
292.40	5.185	3.83240E+3
292.50	5.187	3.84520E+3
292.60	5.188	3.85890E+3
292.70	5.190	3.87270E+3
292.80	5.192	3.88480E+3
292.90	5.194	3.89720E+3
293.00	5.196	3.90920E+3
293.10	5.197	3.92090E+3
293.20	5.199	3.93160E+3
293.30	5.201	3.94180E+3
293.40	5.203	3.95070E+3
293.50	5.205	3.77910E+3
293.60	5.206	3.78180E+3
293.70	5.208	3.79520E+3
293.80	5.210	3.80850E+3
293.90	5.212	3.82220E+3
294.00	5.214	3.83610E+3
294.10	5.215	3.84900E+3
294.20	5.222	3.89770E+3
294.30	5.223	3.89990E+3
294.40	5.224	3.90960E+3
294.50	5.226	3.91850E+3
294.60	5.228	3.78430E+3
294.70	5.230	3.79260E+3
294.80	5.231	3.80610E+3
294.90	5.233	3.81960E+3
295.00	5.235	3.83330E+3
295.10	5.237	3.84660E+3
295.20	5.239	3.86010E+3
295.30	5.240	3.87320E+3
295.40	5.242	3.88480E+3
295.50	5.244	3.89700E+3
295.60	5.246	3.90830E+3
295.70	5.248	3.91770E+3
295.80	5.249	3.78040E+3
295.90	5.251	3.78760E+3
296.00	5.253	3.80130E+3
296.10	5.255	3.81500E+3
296.20	5.256	3.82950E+3
296.30	5.258	3.84260E+3
296.40	5.260	3.85590E+3
296.50	5.262	3.86830E+3
296.60	5.264	3.88030E+3
296.70	5.265	3.89180E+3
296.80	5.267	3.90240E+3
296.90	5.269	3.79640E+3
297.00	5.271	3.78410E+3
297.10	5.272	3.79610E+3
297.20	5.274	3.81040E+3
297.30	5.276	3.82460E+3
297.40	5.278	3.83810E+3
297.50	5.279	3.85060E+3
297.60	5.281	3.86410E+3
297.70	5.283	3.87680E+3
297.80	5.285	3.88910E+3
297.90	5.286	3.90060E+3
298.00	5.288	3.91220E+3
298.10	5.290	3.92360E+3
298.20	5.292	3.78350E+3
298.30	5.293	3.77910E+3
298.40	5.295	3.79230E+3
298.50	5.297	3.80560E+3
298.60	5.299	3.81870E+3
298.70	5.300	3.83190E+3
298.80	5.302	3.84540E+3
298.90	5.304	3.85810E+3
299.00	5.306	3.87060E+3
299.10	5.307	3.88380E+3
299.20	5.309	3.89610E+3
299.30	5.311	3.90800E+3
299.40	5.313	3.91890E+3
299.50	5.314	3.92940E+3
299.60	5.316	3.93620E+3
299.70	5.318	3.94180E+3
299.80	5.320	3.94780E+3
299.90	5.321	3.95390E+3
300.00	5.323	3.89230E+3
300.10	5.325	3.79880E+3
300.20	5.327	3.80850E+3
300.30	5.328	3.82250E+3
300.40	5.330	3.83620E+3
300.50	5.332	3.84900E+3
300.60	5.334	3.86210E+3
300.70	5.335	3.87450E+3
300.80	5.337	3.88770E+3
300.90	5.339	3.89980E+3
301.00	5.341	3.91270E+3
301.10	5.342	3.92440E+3
301.20	5.344	3.93530E+3
301.30	5.346	3.94610E+3
301.40	5.348	3.95500E+3
301.50	5.349	3.96100E+3
301.60	5.351	3.78210E+3
301.70	5.353	3.78630E+3
301.80	5.355	3.79980E+3
301.90	5.356	3.81450E+3
302.00	5.358	3.82780E+3
302.10	5.360	3.84100E+3
302.20	5.362	3.85370E+3
302.30	5.363	3.86660E+3
302.40	5.365	3.87990E+3
302.50	5.367	3.89190E+3
302.60	5.369	3.90390E+3
302.70	5.370	3.91560E+3
302.80	5.372	3.92670E+3
302.90	5.374	3.93840E+3
303.00	5.376	3.94810E+3
303.10	5.377	3.95520E+3
303.20	5.379	3.96090E+3
303.30	5.381	3.96570E+3
303.40	5.383	3.96770E+3
303.50	5.384	3.96950E+3
303.60	5.386	3.97280E+3
303.70	5.388	3.97310E+3
303.80	5.390	3.93940E+3
303.90	5.391	3.93770E+3
304.00	5.393	3.94630E+3
304.10	5.395	3.95630E+3
304.20	5.397	3.96630E+3
304.30	5.398	3.97410E+3
304.40	5.400	3.79400E+3
304.50	5.402	3.79870E+3
304.60	5.403	3.81180E+3
304.70	5.405	3.82480E+3
304.80	5.407	3.83950E+3
304.90	5.409	3.85250E+3
305.00	5.411	3.86550E+3
305.10	5.412	3.87870E+3
305.20	5.414	3.89070E+3
305.30	5.416	3.90360E+3
305.40	5.418	3.91500E+3
305.50	5.419	3.92600E+3
305.60	5.421	3.84850E+3
305.70	5.423	3.80790E+3
305.80	5.425	3.82090E+3
305.90	5.427	3.83390E+3
306.00	5.429	3.84830E+3
306.10	5.430	3.86190E+3
306.20	5.432	3.87540E+3
306.30	5.434	3.88880E+3
306.40	5.436	3.90150E+3
306.50	5.438	3.91420E+3
306.60	5.439	3.92770E+3
306.70	5.441	3.93910E+3
306.80	5.443	3.94990E+3
306.90	5.445	3.96090E+3
307.00	5.446	3.97120E+3
307.10	5.448	3.98070E+3
307.20	5.450	3.98810E+3
307.30	5.452	3.81910E+3
307.40	5.454	3.82400E+3
307.50	5.455	3.83790E+3
307.60	5.457	3.85270E+3
307.70	5.459	3.86570E+3
307.80	5.461	3.87960E+3
307.90	5.463	3.89280E+3
308.00	5.464	3.90570E+3
308.10	5.466	3.91810E+3
308.20	5.468	3.93030E+3
308.30	5.470	3.94190E+3
308.40	5.471	3.95260E+3
308.50	5.473	3.91020E+3
308.60	5.475	3.85280E+3
308.70	5.477	3.86380E+3
308.80	5.479	3.87790E+3
308.90	5.480	3.89210E+3
309.00	5.482	3.90500E+3
309.10	5.484	3.91830E+3
309.20	5.486	3.93120E+3
309.30	5.488	3.94370E+3
309.40	5.489	3.95570E+3
309.50	5.491	3.96760E+3
309.60	5.493	3.97800E+3
309.70	5.495	3.98660E+3
309.80	5.496	3.99400E+3
309.90	5.498	3.87510E+3
310.00	5.500	3.88220E+3
310.10	5.502	3.89540E+3
310.20	5.504	3.90920E+3
310.30	5.506	3.92280E+3
310.40	5.507	3.93680E+3
310.50	5.509	3.95000E+3
310.60	5.511	3.96230E+3
310.70	5.513	3.97470E+3
310.80	5.514	3.98580E+3
310.90	5.516	3.99570E+3
311.00	5.518	4.00320E+3
311.10	5.520	3.85390E+3
311.20	5.521	3.85670E+3
311.30	5.523	3.86890E+3
311.40	5.525	3.88340E+3
311.50	5.527	3.89660E+3
311.60	5.528	3.90920E+3
311.70	5.530	3.92290E+3
311.80	5.532	3.93520E+3
311.90	5.534	3.94780E+3
312.00	5.536	3.95940E+3
312.10	5.537	3.97080E+3
312.20	5.539	3.98090E+3
312.30	5.541	3.99160E+3
312.40	5.543	3.99850E+3
312.50	5.544	3.96560E+3
312.60	5.546	3.93590E+3
312.70	5.548	3.94150E+3
312.80	5.549	3.95320E+3
312.90	5.551	3.96510E+3
313.00	5.553	3.97710E+3
313.10	5.555	3.98810E+3
313.20	5.556	3.99670E+3
313.30	5.558	3.99900E+3
313.40	5.560	3.99680E+3
313.50	5.562	3.99710E+3
313.60	5.563	4.00050E+3
313.70	5.565	4.00450E+3
313.80	5.567	4.00250E+3
313.90	5.569	3.93210E+3
314.00	5.570	3.93770E+3
314.10	5.572	3.95010E+3
314.20	5.574	3.96260E+3
314.30	5.576	3.97420E+3
314.40	5.577	3.98430E+3
314.50	5.579	3.99240E+3
314.60	5.581	3.99880E+3
314.70	5.583	4.00520E+3
314.80	5.584	4.01090E+3
314.90	5.586	4.01520E+3
315.00	5.588	4.01940E+3
315.10	5.590	4.01280E+3
315.20	5.591	3.86290E+3
315.30	5.593	3.86970E+3
315.40	5.595	3.88270E+3
315.50	5.597	3.89590E+3
315.60	5.598	3.90920E+3
315.70	5.600	3.92280E+3
315.80	5.602	3.93530E+3
315.90	5.604	3.94700E+3
316.00	5.605	3.95950E+3
316.10	5.607	3.97190E+3
316.20	5.609	3.98270E+3
316.30	5.611	3.99400E+3
316.40	5.612	4.00390E+3
316.50	5.614	4.01300E+3
316.60	5.616	4.02180E+3
316.70	5.618	4.02790E+3
316.80	5.619	4.01380E+3
316.90	5.621	3.82410E+3
317.00	5.623	3.83330E+3
317.10	5.625	3.84640E+3
317.20	5.627	3.85960E+3
317.30	5.628	3.87280E+3
317.40	5.630	3.88540E+3
317.50	5.632	3.89900E+3
317.60	5.634	3.91170E+3
317.70	5.635	3.92350E+3
317.80	5.637	3.93540E+3
317.90	5.639	3.94680E+3
318.00	5.640	3.95870E+3
318.10	5.642	3.96940E+3
318.20	5.644	3.97940E+3
318.30	5.646	3.98910E+3
318.40	5.647	3.99750E+3
318.50	5.649	3.88560E+3
318.60	5.651	3.89100E+3
318.70	5.653	3.90390E+3
318.80	5.654	3.91730E+3
318.90	5.656	3.93140E+3
319.00	5.658	3.94410E+3
319.10	5.660	3.95690E+3
319.20	5.661	3.96970E+3
319.30	5.663	3.98210E+3
319.40	5.665	3.99330E+3
319.50	5.667	4.00520E+3
319.60	5.669	4.01530E+3
319.70	5.670	4.02390E+3
319.80	5.672	3.84230E+3
319.90	5.674	3.85030E+3
320.00	5.676	3.86380E+3
320.10	5.678	3.87740E+3
320.20	5.679	3.89110E+3
320.30	5.681	3.90460E+3
320.40	5.683	3.91790E+3
320.50	5.685	3.93070E+3
320.60	5.687	3.94260E+3
320.70	5.688	3.95490E+3
320.80	5.690	3.96710E+3
320.90	5.692	3.97820E+3
321.00	5.694	3.98780E+3
321.10	5.695	3.99760E+3
321.20	5.697	3.92240E+3
321.30	5.699	3.89760E+3
321.40	5.701	3.90920E+3
321.50	5.703	3.92250E+3
321.60	5.704	3.93640E+3
321.70	5.706	3.94960E+3
321.80	5.708	3.96350E+3
321.90	5.710	3.97650E+3
322.00	5.712	3.98860E+3
322.10	5.713	4.00040E+3
322.20	5.715	3.83440E+3
322.30	5.717	3.80870E+3
322.40	5.719	3.82160E+3
322.50	5.721	3.83490E+3
322.60	5.722	3.84880E+3
322.70	5.724	3.86280E+3
322.80	5.726	3.87660E+3
322.90	5.728	3.88960E+3
323.00	5.730	3.90290E+3
323.10	5.731	3.91500E+3
323.20	5.733	3.92710E+3
323.30	5.735	3.93880E+3
323.40	5.737	3.95020E+3
323.50	5.738	3.96110E+3
323.60	5.740	3.97100E+3
323.70	5.742	3.98070E+3
323.80	5.744	3.82160E+3
323.90	5.746	3.82890E+3
324.00	5.747	3.84260E+3
324.10	5.749	3.85710E+3
324.20	5.751	3.87040E+3
324.30	5.753	3.88390E+3
324.40	5.755	3.89720E+3
324.50	5.756	3.91050E+3
324.60	5.758	3.92410E+3
324.70	5.760	3.93630E+3
324.80	5.762	3.94810E+3
324.90	5.763	3.96010E+3
325.00	5.765	3.97090E+3
325.10	5.767	3.98160E+3
325.20	5.769	3.99180E+3
325.30	5.770	4.00090E+3
325.40	5.772	3.88610E+3
325.50	5.774	3.86820E+3
325.60	5.776	3.88110E+3
325.70	5.778	3.89500E+3
325.80	5.779	3.90830E+3
325.90	5.781	3.92130E+3
326.00	5.783	3.93520E+3
326.10	5.785	3.94790E+3
326.20	5.786	3.96040E+3
326.30	5.788	3.97270E+3
326.40	5.790	3.98440E+3
326.50	5.792	3.99630E+3
326.60	5.793	4.00430E+3
326.70	5.795	3.86240E+3
326.80	5.797	3.86790E+3
326.90	5.799	3.88030E+3
327.00	5.800	3.89350E+3
327.10	5.802	3.90700E+3
327.20	5.804	3.92000E+3
327.30	5.806	3.93290E+3
327.40	5.807	3.94560E+3
327.50	5.809	3.95770E+3
327.60	5.811	3.96940E+3
327.70	5.813	3.98010E+3
327.80	5.814	3.98590E+3
327.90	5.816	3.98430E+3
328.00	5.818	3.98890E+3
328.10	5.820	3.99600E+3
328.20	5.821	4.00180E+3
328.30	5.823	4.00450E+3
328.40	5.825	3.95540E+3
328.50	5.827	3.95720E+3
328.60	5.828	3.96800E+3
328.70	5.830	3.98000E+3
328.80	5.832	3.99100E+3
328.90	5.834	4.00290E+3
329.00	5.835	4.01320E+3
329.10	5.837	4.02130E+3
329.20	5.839	3.90210E+3
329.30	5.841	3.87940E+3
329.40	5.842	3.89140E+3
329.50	5.844	3.90500E+3
329.60	5.846	3.91780E+3
329.70	5.848	3.93100E+3
329.80	5.849	3.94380E+3
329.90	5.851	3.95690E+3
330.00	5.853	3.96910E+3
330.10	5.855	3.98120E+3
330.20	5.856	3.99320E+3
330.30	5.858	4.00550E+3
330.40	5.860	4.01590E+3
330.50	5.862	4.02610E+3
330.60	5.863	4.03380E+3
330.70	5.865	4.04200E+3
330.80	5.867	3.86320E+3
330.90	5.869	3.85180E+3
331.00	5.870	3.86400E+3
331.10	5.872	3.87710E+3
331.20	5.874	3.89180E+3
331.30	5.876	3.90510E+3
331.40	5.877	3.91740E+3
331.50	5.879	3.93080E+3
331.60	5.881	3.94340E+3
331.70	5.883	3.95620E+3
331.80	5.884	3.96770E+3
331.90	5.886	3.97920E+3
332.00	5.888	3.99020E+3
332.10	5.890	4.00180E+3
332.20	5.891	4.01190E+3
332.30	5.893	4.02190E+3
332.40	5.895	4.03150E+3
332.50	5.896	4.03980E+3
332.60	5.898	4.04650E+3
332.70	5.900	3.93330E+3
332.80	5.902	3.88000E+3
332.90	5.903	3.89120E+3
333.00	5.905	3.90390E+3
333.10	5.907	3.91820E+3
333.20	5.909	3.93150E+3
333.30	5.910	3.94440E+3
333.40	5.912	3.95720E+3
333.50	5.914	3.97020E+3
333.60	5.916	3.98360E+3
333.70	5.918	3.99600E+3
333.80	5.919	4.00740E+3
333.90	5.921	4.01890E+3
334.00	5.923	4.03070E+3
334.10	5.925	4.04070E+3
334.20	5.927	4.04380E+3
334.30	5.929	3.84830E+3
334.40	5.930	3.85620E+3
334.50	5.932	3.86980E+3
334.60	5.934	3.88360E+3
334.70	5.936	3.89680E+3
334.80	5.937	3.90990E+3
334.90	5.939	3.92450E+3
335.00	5.941	3.93740E+3
335.10	5.943	3.94980E+3
335.20	5.945	3.96110E+3
335.30	5.946	3.97320E+3
335.40	5.948	3.91200E+3
335.50	5.950	3.85400E+3
335.60	5.952	3.86490E+3
335.70	5.954	3.87960E+3
335.80	5.955	3.89290E+3
335.90	5.957	3.90750E+3
336.00	5.959	3.92020E+3
336.10	5.961	3.93380E+3
336.20	5.962	3.94640E+3
336.30	5.964	3.95860E+3
336.40	5.966	3.97070E+3
336.50	5.968	3.98230E+3
336.60	5.970	3.99100E+3
336.70	5.971	3.85320E+3
336.80	5.973	3.86300E+3
336.90	5.975	3.87690E+3
337.00	5.977	3.89100E+3
337.10	5.979	3.90460E+3
337.20	5.980	3.91770E+3
337.30	5.982	3.93070E+3
337.40	5.984	3.94340E+3
337.50	5.986	3.95570E+3
337.60	5.987	3.96850E+3
337.70	5.989	3.98020E+3
337.80	5.991	3.99170E+3
337.90	5.993	4.00190E+3
338.00	5.995	3.90070E+3
338.10	5.996	3.89590E+3
338.20	5.998	3.90770E+3
338.30	6.000	3.92250E+3
338.40	6.002	3.93610E+3
338.50	6.004	3.94930E+3
338.60	6.005	3.96240E+3
338.70	6.007	3.97660E+3
338.80	6.009	3.98960E+3
338.90	6.011	4.00130E+3
339.00	6.012	4.01300E+3
339.10	6.014	4.02330E+3
339.20	6.016	4.03240E+3
339.30	6.018	3.87950E+3
339.40	6.019	3.88450E+3
339.50	6.021	3.89820E+3
339.60	6.023	3.91290E+3
339.70	6.025	3.92610E+3
339.80	6.027	3.93930E+3
339.90	6.028	3.95270E+3
340.00	6.030	3.96570E+3
340.10	6.032	3.97760E+3
340.20	6.034	3.98950E+3
340.30	6.035	4.00120E+3
340.40	6.037	4.01280E+3
340.50	6.039	4.02340E+3
340.60	6.041	4.02540E+3
340.70	6.042	3.97900E+3
340.80	6.044	3.98070E+3
340.90	6.046	3.99130E+3
341.00	6.048	4.00200E+3
341.10	6.049	4.01290E+3
341.20	6.051	4.02280E+3
341.30	6.053	4.03070E+3
341.40	6.055	3.95350E+3
341.50	6.056	3.96010E+3
341.60	6.058	3.97220E+3
341.70	6.060	3.98510E+3
341.80	6.062	3.99730E+3
341.90	6.063	4.00980E+3
342.00	6.065	4.01980E+3
342.10	6.067	4.03040E+3
342.20	6.069	4.03970E+3
342.30	6.070	4.03390E+3
342.40	6.072	3.99720E+3
342.50	6.074	4.00570E+3
342.60	6.076	4.01750E+3
342.70	6.077	4.02900E+3
342.80	6.079	4.04040E+3
342.90	6.081	4.04660E+3
343.00	6.083	4.02730E+3
343.10	6.084	4.02830E+3
343.20	6.086	4.03850E+3
343.30	6.088	4.04850E+3
343.40	6.090	4.05670E+3
343.50	6.091	4.06230E+3
343.60	6.093	4.06670E+3
343.70	6.095	4.07090E+3
343.80	6.097	4.07560E+3
343.90	6.098	3.89110E+3
344.00	6.100	3.89540E+3
344.10	6.102	3.90880E+3
344.20	6.104	3.92180E+3
344.30	6.105	3.93510E+3
344.40	6.107	3.94860E+3
344.50	6.109	3.96090E+3
344.60	6.111	3.97400E+3
344.70	6.112	3.98630E+3
344.80	6.114	3.99830E+3
344.90	6.116	4.01070E+3
345.00	6.118	4.02200E+3
345.10	6.119	4.03310E+3
345.20	6.121	4.04420E+3
345.30	6.123	4.05510E+3
345.40	6.125	4.06410E+3
345.50	6.126	4.07170E+3
345.60	6.128	4.07590E+3
345.70	6.130	3.95310E+3
345.80	6.132	3.96250E+3
345.90	6.133	3.97610E+3
346.00	6.135	3.98860E+3
346.10	6.137	4.00160E+3
346.20	6.139	4.01480E+3
346.30	6.140	4.02730E+3
346.40	6.142	4.03890E+3
346.50	6.144	4.05140E+3
346.60	6.145	4.06290E+3
346.70	6.147	4.07340E+3
346.80	6.149	4.08290E+3
346.90	6.151	4.08950E+3
347.00	6.152	3.90260E+3
347.10	6.154	3.90770E+3
347.20	6.156	3.92150E+3
347.30	6.158	3.93490E+3
347.40	6.159	3.94850E+3
347.50	6.161	3.96160E+3
347.60	6.163	3.97440E+3
347.70	6.165	3.98780E+3
347.80	6.167	4.00030E+3
347.90	6.168	4.01230E+3
348.00	6.170	4.02380E+3
348.10	6.172	4.03620E+3
348.20	6.174	4.04750E+3
348.30	6.176	4.05680E+3
348.40	6.177	3.93740E+3
348.50	6.179	3.94480E+3
348.60	6.181	3.95790E+3
348.70	6.183	3.97170E+3
348.80	6.185	3.98500E+3
348.90	6.186	3.99810E+3
349.00	6.188	4.01180E+3
349.10	6.190	4.02570E+3
349.20	6.192	4.03820E+3
349.30	6.193	4.05000E+3
349.40	6.195	4.06140E+3
