Время_[с]	Перемещение_[мм]	Усилие_[Н]
349.20	6.239	4.04390E+3
349.30	6.241	4.05390E+3
349.40	6.243	4.06210E+3
349.50	6.245	3.92660E+3
349.60	6.246	3.92900E+3
349.70	6.248	3.94220E+3
349.80	6.250	3.95610E+3
349.90	6.252	3.96940E+3
350.00	6.254	3.98230E+3
350.10	6.255	3.99520E+3
350.20	6.257	4.00860E+3
350.30	6.259	4.02200E+3
350.40	6.261	4.03380E+3
350.50	6.262	4.04590E+3
350.60	6.264	4.05740E+3
350.70	6.266	4.06710E+3
350.80	6.268	3.86020E+3
350.90	6.270	3.86330E+3
351.00	6.271	3.87640E+3
351.10	6.273	3.88990E+3
351.20	6.275	3.90320E+3
351.30	6.277	3.91770E+3
351.40	6.278	3.93060E+3
351.50	6.280	3.94340E+3
351.60	6.282	3.95580E+3
351.70	6.284	3.96780E+3
351.80	6.285	3.97980E+3
351.90	6.287	3.99090E+3
352.00	6.289	4.00210E+3
352.10	6.291	4.01260E+3
352.20	6.292	4.02310E+3
352.30	6.294	4.03240E+3
352.40	6.296	4.02820E+3
352.50	6.298	3.92670E+3
352.60	6.299	3.93480E+3
352.70	6.301	3.94800E+3
352.80	6.303	3.96120E+3
352.90	6.305	3.97420E+3
353.00	6.306	3.98750E+3
353.10	6.308	4.00130E+3
353.20	6.310	4.01420E+3
353.30	6.312	4.02570E+3
353.40	6.313	4.03750E+3
353.50	6.315	4.04830E+3
353.60	6.317	4.05740E+3
353.70	6.319	3.90030E+3
353.80	6.320	3.88000E+3
353.90	6.322	3.89110E+3
354.00	6.324	3.90580E+3
354.10	6.326	3.91930E+3
354.20	6.327	3.93260E+3
354.30	6.329	3.94560E+3
354.40	6.331	3.95850E+3
354.50	6.333	3.97100E+3
354.60	6.334	3.98320E+3
354.70	6.336	3.99540E+3
354.80	6.338	4.00650E+3
354.90	6.340	4.01640E+3
355.00	6.341	3.92490E+3
355.10	6.343	3.90690E+3
355.20	6.345	3.91860E+3
355.30	6.347	3.93210E+3
355.40	6.348	3.94520E+3
355.50	6.350	3.95920E+3
355.60	6.352	3.97230E+3
355.70	6.354	3.98550E+3
355.80	6.356	3.99850E+3
355.90	6.357	4.01130E+3
356.00	6.359	4.02310E+3
356.10	6.361	4.03380E+3
356.20	6.363	4.04390E+3
356.30	6.364	4.05270E+3
356.40	6.366	3.91500E+3
356.50	6.368	3.91870E+3
356.60	6.370	3.93150E+3
356.70	6.371	3.94550E+3
356.80	6.373	3.95950E+3
356.90	6.375	3.97190E+3
357.00	6.377	3.98540E+3
357.10	6.378	3.99810E+3
357.20	6.380	4.01020E+3
357.30	6.382	4.02220E+3
357.40	6.384	4.03390E+3
357.50	6.385	4.04530E+3
357.60	6.387	4.05390E+3
357.70	6.389	3.90160E+3
357.80	6.391	3.90990E+3
357.90	6.392	3.92310E+3
358.00	6.394	3.93680E+3
358.10	6.396	3.94980E+3
358.20	6.398	3.96350E+3
358.30	6.399	3.97710E+3
358.40	6.401	3.99010E+3
358.50	6.403	4.00270E+3
358.60	6.405	4.01430E+3
358.70	6.407	4.02680E+3
358.80	6.409	4.03750E+3
358.90	6.410	4.04670E+3
359.00	6.412	3.91830E+3
359.10	6.414	3.92390E+3
359.20	6.416	3.93780E+3
359.30	6.418	3.95180E+3
359.40	6.420	3.96630E+3
359.50	6.421	3.97950E+3
359.60	6.423	3.99360E+3
359.70	6.425	4.00660E+3
359.80	6.427	4.01940E+3
359.90	6.429	4.03120E+3
360.00	6.430	4.04260E+3
360.10	6.432	4.04970E+3
360.20	6.434	3.88170E+3
360.30	6.436	3.88970E+3
360.40	6.438	3.90320E+3
360.50	6.440	3.91850E+3
360.60	6.441	3.93300E+3
360.70	6.443	3.94680E+3
360.80	6.445	3.96030E+3
360.90	6.447	3.97300E+3
361.00	6.449	3.98580E+3
361.10	6.450	3.99810E+3
361.20	6.452	4.01010E+3
361.30	6.454	4.02150E+3
361.40	6.456	4.03240E+3
361.50	6.458	4.04190E+3
361.60	6.459	4.04830E+3
361.70	6.461	4.04010E+3
361.80	6.463	4.02030E+3
361.90	6.465	3.95410E+3
362.00	6.467	3.96140E+3
362.10	6.469	3.97400E+3
362.20	6.470	3.98790E+3
362.30	6.472	4.00090E+3
362.40	6.474	4.01510E+3
362.50	6.476	4.02790E+3
362.60	6.477	4.03970E+3
362.70	6.479	4.05160E+3
362.80	6.481	4.06170E+3
362.90	6.483	3.90700E+3
363.00	6.485	3.89440E+3
363.10	6.487	3.90740E+3
363.20	6.488	3.92140E+3
363.30	6.490	3.93600E+3
363.40	6.492	3.94960E+3
363.50	6.494	3.96330E+3
363.60	6.496	3.97650E+3
363.70	6.497	3.98940E+3
363.80	6.499	4.00100E+3
363.90	6.501	4.01320E+3
364.00	6.503	4.02430E+3
364.10	6.504	4.03360E+3
364.20	6.506	3.90280E+3
364.30	6.508	3.90900E+3
364.40	6.510	3.92250E+3
364.50	6.512	3.93630E+3
364.60	6.513	3.95040E+3
364.70	6.515	3.96380E+3
364.80	6.517	3.97730E+3
364.90	6.519	3.99040E+3
365.00	6.521	4.00300E+3
365.10	6.522	4.01530E+3
365.20	6.524	4.02740E+3
365.30	6.526	4.03810E+3
365.40	6.528	4.00520E+3
365.50	6.529	3.92580E+3
365.60	6.531	3.93560E+3
365.70	6.533	3.94950E+3
365.80	6.535	3.96270E+3
365.90	6.536	3.97580E+3
366.00	6.538	3.98910E+3
366.10	6.540	4.00290E+3
366.20	6.541	4.01550E+3
366.30	6.543	4.02740E+3
366.40	6.545	4.03920E+3
366.50	6.547	4.05060E+3
366.60	6.548	4.06080E+3
366.70	6.550	4.06970E+3
366.80	6.552	3.89910E+3
366.90	6.554	3.89580E+3
367.00	6.555	3.90980E+3
367.10	6.557	3.92320E+3
367.20	6.559	3.93630E+3
367.30	6.561	3.95000E+3
367.40	6.562	3.96310E+3
367.50	6.564	3.97610E+3
367.60	6.566	3.98830E+3
367.70	6.568	4.00090E+3
367.80	6.569	4.01270E+3
367.90	6.571	4.02380E+3
368.00	6.573	4.03570E+3
368.10	6.575	4.04550E+3
368.20	6.576	3.95400E+3
368.30	6.578	3.90990E+3
368.40	6.580	3.92090E+3
368.50	6.582	3.93400E+3
368.60	6.584	3.94790E+3
368.70	6.585	3.96090E+3
368.80	6.587	3.97410E+3
368.90	6.589	3.98800E+3
369.00	6.591	4.00040E+3
369.10	6.592	4.01300E+3
369.20	6.594	4.02500E+3
369.30	6.596	4.03660E+3
369.40	6.598	4.04760E+3
369.50	6.599	4.05710E+3
369.60	6.601	4.05870E+3
369.70	6.603	3.93790E+3
369.80	6.605	3.94840E+3
369.90	6.606	3.96160E+3
370.00	6.608	3.97560E+3
370.10	6.610	3.98950E+3
370.20	6.612	4.00270E+3
370.30	6.614	4.01490E+3
370.40	6.615	4.02820E+3
370.50	6.617	4.04080E+3
370.60	6.619	4.05250E+3
370.70	6.621	4.06430E+3
370.80	6.622	4.04970E+3
370.90	6.624	4.04440E+3
371.00	6.626	4.02650E+3
371.10	6.628	4.02910E+3
371.20	6.629	4.03830E+3
371.30	6.631	4.04830E+3
371.40	6.633	4.05770E+3
371.50	6.634	4.06690E+3
371.60	6.636	4.07510E+3
371.70	6.638	4.08290E+3
371.80	6.640	4.07950E+3
371.90	6.642	3.92220E+3
372.00	6.643	3.93000E+3
372.10	6.645	3.94330E+3
372.20	6.647	3.95690E+3
372.30	6.649	3.97030E+3
372.40	6.650	3.98390E+3
372.50	6.652	3.99700E+3
372.60	6.654	4.01070E+3
372.70	6.656	4.02300E+3
372.80	6.658	4.03500E+3
372.90	6.660	4.04760E+3
373.00	6.661	4.05960E+3
373.10	6.663	4.06980E+3
373.20	6.665	4.02690E+3
373.30	6.667	3.93290E+3
373.40	6.669	3.94390E+3
373.50	6.671	3.95860E+3
373.60	6.672	3.97230E+3
373.70	6.674	3.98600E+3
373.80	6.676	3.99940E+3
373.90	6.678	4.01210E+3
374.00	6.680	4.02500E+3
374.10	6.681	4.03690E+3
374.20	6.683	4.04930E+3
374.30	6.685	4.06040E+3
374.40	6.687	4.06610E+3
374.50	6.689	3.94390E+3
374.60	6.691	3.95090E+3
374.70	6.693	3.96490E+3
374.80	6.694	3.97840E+3
374.90	6.696	3.99210E+3
375.00	6.698	4.00530E+3
375.10	6.700	4.01940E+3
375.20	6.702	4.03260E+3
375.30	6.703	4.04510E+3
375.40	6.705	4.05850E+3
375.50	6.707	4.07010E+3
375.60	6.709	4.08090E+3
375.70	6.711	4.08960E+3
375.80	6.712	3.94840E+3
375.90	6.714	3.95480E+3
376.00	6.716	3.96820E+3
376.10	6.718	3.98230E+3
376.20	6.720	3.99600E+3
376.30	6.721	4.01040E+3
376.40	6.723	4.02360E+3
376.50	6.725	4.03650E+3
376.60	6.727	4.04860E+3
376.70	6.729	4.06050E+3
376.80	6.730	4.07230E+3
376.90	6.732	4.08340E+3
377.00	6.734	4.09190E+3
377.10	6.736	4.07240E+3
377.20	6.738	4.07240E+3
377.30	6.739	4.08190E+3
377.40	6.741	4.09110E+3
377.50	6.743	4.09460E+3
377.60	6.745	4.09160E+3
377.70	6.747	4.06240E+3
377.80	6.748	4.05910E+3
377.90	6.750	4.06660E+3
378.00	6.752	4.07630E+3
378.10	6.754	4.08600E+3
378.20	6.756	3.93020E+3
378.30	6.757	3.92690E+3
378.40	6.759	3.93850E+3
378.50	6.761	3.95260E+3
378.60	6.763	3.96620E+3
378.70	6.764	3.97970E+3
378.80	6.766	3.99310E+3
378.90	6.768	4.00650E+3
379.00	6.770	4.02020E+3
379.10	6.772	4.03280E+3
379.20	6.773	4.04460E+3
379.30	6.775	4.05630E+3
379.40	6.777	4.06710E+3
379.50	6.779	4.07780E+3
379.60	6.780	4.08750E+3
379.70	6.782	4.09420E+3
379.80	6.784	3.97410E+3
379.90	6.786	3.97620E+3
380.00	6.787	3.98860E+3
380.10	6.789	4.00200E+3
380.20	6.791	4.01500E+3
380.30	6.793	4.02770E+3
380.40	6.794	4.04040E+3
380.50	6.796	4.05280E+3
380.60	6.798	4.06510E+3
380.70	6.800	4.07670E+3
380.80	6.801	4.08730E+3
380.90	6.803	4.09630E+3
381.00	6.805	4.00040E+3
381.10	6.807	4.00240E+3
381.20	6.808	4.01380E+3
381.30	6.810	4.02660E+3
381.40	6.812	4.03950E+3
381.50	6.814	4.05250E+3
381.60	6.815	4.06530E+3
381.70	6.817	4.07720E+3
381.80	6.819	4.08830E+3
381.90	6.820	4.09810E+3
382.00	6.822	4.10570E+3
382.10	6.824	4.10890E+3
382.20	6.826	4.07990E+3
382.30	6.828	4.07330E+3
382.40	6.829	4.07330E+3
382.50	6.831	4.08010E+3
382.60	6.833	4.08870E+3
382.70	6.835	4.09720E+3
382.80	6.836	4.10390E+3
382.90	6.838	4.10500E+3
383.00	6.840	4.09570E+3
383.10	6.842	4.09210E+3
383.20	6.843	4.09770E+3
383.30	6.845	4.10430E+3
383.40	6.847	4.11120E+3
383.50	6.849	4.11010E+3
383.60	6.850	4.04310E+3
383.70	6.852	4.04630E+3
383.80	6.854	4.05810E+3
383.90	6.856	4.06970E+3
384.00	6.858	4.08220E+3
384.10	6.859	4.09450E+3
384.20	6.861	4.10560E+3
384.30	6.863	4.11540E+3
384.40	6.865	4.12350E+3
384.50	6.866	4.13040E+3
384.60	6.868	4.13630E+3
384.70	6.870	4.13990E+3
384.80	6.872	4.13940E+3
384.90	6.873	4.13230E+3
385.00	6.875	4.12860E+3
385.10	6.877	4.12780E+3
385.20	6.879	4.12820E+3
385.30	6.880	4.13210E+3
385.40	6.882	4.13650E+3
385.50	6.884	4.14220E+3
385.60	6.885	3.97260E+3
385.70	6.887	3.95920E+3
385.80	6.889	3.97070E+3
385.90	6.891	3.98460E+3
386.00	6.892	3.99760E+3
386.10	6.894	4.01100E+3
386.20	6.896	4.02420E+3
386.30	6.898	4.03720E+3
386.40	6.900	4.04980E+3
386.50	6.901	4.06280E+3
386.60	6.903	4.07530E+3
386.70	6.905	4.08690E+3
386.80	6.907	4.09880E+3
386.90	6.909	4.10990E+3
387.00	6.911	4.12090E+3
387.10	6.912	4.13130E+3
387.20	6.914	4.14050E+3
387.30	6.916	4.14870E+3
387.40	6.918	4.15640E+3
387.50	6.920	3.93080E+3
387.60	6.922	3.93820E+3
387.70	6.923	3.95090E+3
387.80	6.925	3.96550E+3
387.90	6.927	3.97880E+3
388.00	6.929	3.99210E+3
388.10	6.931	4.00560E+3
388.20	6.932	4.01830E+3
388.30	6.934	4.03230E+3
388.40	6.936	4.04470E+3
388.50	6.938	4.05680E+3
388.60	6.940	4.06810E+3
388.70	6.942	4.07940E+3
388.80	6.943	4.07320E+3
388.90	6.945	3.96270E+3
389.00	6.947	3.97040E+3
389.10	6.949	3.98500E+3
389.20	6.951	3.99870E+3
389.30	6.952	4.01330E+3
389.40	6.954	4.02710E+3
389.50	6.956	4.04080E+3
389.60	6.958	4.05400E+3
389.70	6.960	4.06600E+3
389.80	6.961	4.07800E+3
389.90	6.963	4.09060E+3
390.00	6.965	4.10220E+3
390.10	6.967	4.11330E+3
390.20	6.969	4.12360E+3
390.30	6.971	4.13360E+3
390.40	6.972	4.13100E+3
390.50	6.974	4.09370E+3
390.60	6.976	4.08100E+3
390.70	6.978	4.08480E+3
390.80	6.979	4.09440E+3
390.90	6.981	4.10470E+3
391.00	6.983	3.96090E+3
391.10	6.985	3.96640E+3
391.20	6.987	3.98050E+3
391.30	6.989	3.99450E+3
391.40	6.990	4.00840E+3
391.50	6.992	4.02130E+3
391.60	6.994	4.03520E+3
391.70	6.996	4.04810E+3
391.80	6.998	4.06050E+3
391.90	6.999	4.07260E+3
392.00	7.001	4.08520E+3
392.10	7.003	4.09630E+3
392.20	7.005	4.10740E+3
392.30	7.006	4.11840E+3
392.40	7.008	4.11940E+3
392.50	7.010	4.10480E+3
392.60	7.012	4.10430E+3
392.70	7.014	4.11460E+3
392.80	7.015	4.12460E+3
392.90	7.017	3.95680E+3
393.00	7.019	3.96070E+3
393.10	7.021	3.97360E+3
393.20	7.023	3.98700E+3
393.30	7.024	4.00040E+3
393.40	7.026	4.01360E+3
393.50	7.028	4.02600E+3
393.60	7.029	4.03930E+3
393.70	7.031	4.05150E+3
393.80	7.033	4.06390E+3
393.90	7.035	4.07680E+3
394.00	7.036	4.08790E+3
394.10	7.038	4.09880E+3
394.20	7.040	4.10970E+3
394.30	7.042	4.11900E+3
394.40	7.043	4.11260E+3
394.50	7.045	4.00390E+3
394.60	7.047	4.01350E+3
394.70	7.049	4.02620E+3
394.80	7.050	4.04030E+3
394.90	7.052	4.05380E+3
395.00	7.054	4.06680E+3
395.10	7.056	4.07920E+3
395.20	7.057	4.09170E+3
395.30	7.059	4.10460E+3
395.40	7.061	4.11650E+3
395.50	7.063	4.12720E+3
395.60	7.064	4.13830E+3
395.70	7.066	4.14830E+3
395.80	7.068	4.15670E+3
395.90	7.070	4.15300E+3
396.00	7.071	3.98970E+3
396.10	7.073	3.99600E+3
396.20	7.075	4.00880E+3
396.30	7.077	4.02190E+3
396.40	7.078	4.03540E+3
396.50	7.080	4.04880E+3
396.60	7.082	4.06230E+3
396.70	7.084	4.07490E+3
396.80	7.085	4.08690E+3
396.90	7.087	4.09850E+3
397.00	7.089	4.11010E+3
397.10	7.091	4.12070E+3
397.20	7.093	4.13060E+3
397.30	7.094	4.01210E+3
397.40	7.096	4.00510E+3
397.50	7.098	4.01640E+3
397.60	7.100	4.03120E+3
397.70	7.101	4.04460E+3
397.80	7.103	4.05820E+3
397.90	7.105	4.07140E+3
398.00	7.107	4.08470E+3
398.10	7.109	4.09770E+3
398.20	7.110	4.10990E+3
398.30	7.112	4.12170E+3
398.40	7.114	4.13250E+3
398.50	7.116	4.14440E+3
398.60	7.117	4.15450E+3
398.70	7.119	3.98950E+3
398.80	7.121	3.94930E+3
398.90	7.123	3.95960E+3
399.00	7.124	3.97350E+3
399.10	7.126	3.98700E+3
399.20	7.128	3.99980E+3
399.30	7.130	4.01280E+3
399.40	7.131	4.02620E+3
399.50	7.133	4.03910E+3
399.60	7.135	4.05090E+3
399.70	7.136	4.06270E+3
399.80	7.138	4.07430E+3
399.90	7.140	4.08520E+3
400.00	7.142	4.09630E+3
400.10	7.144	4.10510E+3
400.20	7.145	3.97040E+3
400.30	7.147	3.96690E+3
400.40	7.149	3.98000E+3
400.50	7.151	3.99390E+3
400.60	7.153	4.00790E+3
400.70	7.154	4.02170E+3
400.80	7.156	4.03500E+3
400.90	7.158	4.04780E+3
401.00	7.160	4.06180E+3
401.10	7.162	4.07540E+3
401.20	7.164	4.08720E+3
401.30	7.165	4.09950E+3
401.40	7.167	4.11110E+3
401.50	7.169	4.12260E+3
401.60	7.171	4.13250E+3
401.70	7.173	3.96140E+3
401.80	7.175	3.96660E+3
401.90	7.176	3.97960E+3
402.00	7.178	3.99390E+3
402.10	7.180	4.00730E+3
402.20	7.182	4.02120E+3
402.30	7.184	4.03500E+3
402.40	7.185	4.04890E+3
402.50	7.187	4.06180E+3
402.60	7.189	4.07370E+3
402.70	7.191	4.08640E+3
402.80	7.193	4.09800E+3
402.90	7.195	4.10940E+3
403.00	7.196	4.11930E+3
403.10	7.198	4.11660E+3
403.20	7.200	3.99930E+3
403.30	7.202	4.00810E+3
403.40	7.204	4.02170E+3
403.50	7.205	4.03520E+3
403.60	7.207	4.04900E+3
403.70	7.209	4.06280E+3
403.80	7.211	4.07540E+3
403.90	7.213	4.08820E+3
404.00	7.214	4.10170E+3
404.10	7.216	4.11410E+3
404.20	7.218	4.12510E+3
404.30	7.220	4.01750E+3
404.40	7.222	4.02060E+3
404.50	7.223	4.03330E+3
404.60	7.225	4.04700E+3
404.70	7.227	4.06050E+3
404.80	7.229	4.07320E+3
404.90	7.231	4.08620E+3
405.00	7.232	4.10000E+3
405.10	7.234	4.11250E+3
405.20	7.236	4.12350E+3
405.30	7.238	4.13170E+3
405.40	7.240	4.14020E+3
405.50	7.241	4.14780E+3
405.60	7.243	4.15360E+3
405.70	7.245	4.00200E+3
405.80	7.247	4.00500E+3
405.90	7.249	4.01860E+3
406.00	7.250	4.03200E+3
406.10	7.252	4.04500E+3
406.20	7.254	4.05810E+3
406.30	7.256	4.07080E+3
406.40	7.257	4.08340E+3
406.50	7.259	4.09600E+3
406.60	7.261	4.10820E+3
406.70	7.263	4.11970E+3
406.80	7.265	4.13160E+3
406.90	7.266	4.13940E+3
407.00	7.268	4.14550E+3
407.10	7.270	4.03490E+3
407.20	7.272	4.04120E+3
407.30	7.274	4.05400E+3
407.40	7.275	4.06720E+3
407.50	7.277	4.08050E+3
407.60	7.279	4.09300E+3
407.70	7.281	4.10620E+3
407.80	7.282	4.11820E+3
407.90	7.284	4.12960E+3
408.00	7.286	4.14020E+3
408.10	7.288	4.14370E+3
408.20	7.289	4.15050E+3
408.30	7.291	4.12850E+3
408.40	7.293	4.09290E+3
408.50	7.294	4.09830E+3
408.60	7.296	4.11020E+3
408.70	7.298	4.12320E+3
408.80	7.300	4.13620E+3
408.90	7.301	4.14800E+3
409.00	7.303	4.15730E+3
409.10	7.305	4.16260E+3
409.20	7.307	4.15020E+3
409.30	7.308	4.11950E+3
409.40	7.310	4.12180E+3
409.50	7.312	4.13270E+3
409.60	7.314	4.14530E+3
409.70	7.315	4.15740E+3
409.80	7.317	4.16750E+3
409.90	7.319	4.14160E+3
410.00	7.321	4.07760E+3
410.10	7.323	4.08590E+3
410.20	7.324	4.09810E+3
410.30	7.326	4.11080E+3
410.40	7.328	4.12310E+3
410.50	7.330	4.13560E+3
410.60	7.331	4.14680E+3
410.70	7.333	4.15370E+3
410.80	7.335	4.16050E+3
410.90	7.337	4.16280E+3
411.00	7.338	4.14990E+3
411.10	7.340	4.14800E+3
411.20	7.342	4.15260E+3
411.30	7.344	4.15760E+3
411.40	7.345	4.16400E+3
411.50	7.347	4.16840E+3
411.60	7.349	4.17350E+3
411.70	7.351	4.17680E+3
411.80	7.352	4.17720E+3
411.90	7.354	4.17500E+3
412.00	7.356	4.17330E+3
412.10	7.358	4.17390E+3
412.20	7.360	4.17660E+3
412.30	7.361	4.17910E+3
412.40	7.363	4.18260E+3
412.50	7.365	4.18550E+3
412.60	7.367	4.18920E+3
412.70	7.368	4.19320E+3
412.80	7.370	3.98590E+3
412.90	7.372	3.99160E+3
413.00	7.374	4.00450E+3
413.10	7.375	4.01750E+3
413.20	7.377	4.03030E+3
413.30	7.379	4.04390E+3
413.40	7.380	4.05660E+3
413.50	7.382	4.06930E+3
413.60	7.384	4.08140E+3
413.70	7.386	4.09330E+3
413.80	7.387	4.10450E+3
413.90	7.389	4.11580E+3
414.00	7.391	4.12660E+3
414.10	7.393	4.10910E+3
414.20	7.395	3.98740E+3
414.30	7.396	3.99790E+3
414.40	7.398	4.01120E+3
414.50	7.400	4.02520E+3
414.60	7.402	4.03830E+3
414.70	7.403	4.05210E+3
414.80	7.405	4.06550E+3
414.90	7.407	4.07860E+3
415.00	7.409	4.09100E+3
415.10	7.411	4.10540E+3
415.20	7.413	4.11760E+3
415.30	7.415	4.12880E+3
415.40	7.416	4.13980E+3
415.50	7.418	4.15040E+3
415.60	7.420	4.05630E+3
415.70	7.422	4.00990E+3
415.80	7.424	4.02040E+3
415.90	7.425	4.03440E+3
416.00	7.427	4.04850E+3
416.10	7.429	4.06220E+3
416.20	7.431	4.07470E+3
416.30	7.433	4.08800E+3
416.40	7.434	4.10110E+3
416.50	7.436	4.11460E+3
416.60	7.438	4.12580E+3
416.70	7.440	4.13720E+3
416.80	7.442	4.14820E+3
416.90	7.444	4.02410E+3
417.00	7.445	4.03040E+3
417.10	7.447	4.04310E+3
417.20	7.449	4.05740E+3
417.30	7.451	4.07130E+3
417.40	7.453	4.08480E+3
417.50	7.454	4.09750E+3
417.60	7.456	4.11100E+3
417.70	7.458	4.12400E+3
417.80	7.460	4.13570E+3
417.90	7.462	4.14860E+3
418.00	7.463	4.15370E+3
418.10	7.465	4.14710E+3
418.20	7.467	4.05430E+3
418.30	7.469	4.01910E+3
418.40	7.471	4.02960E+3
418.50	7.472	4.04310E+3
418.60	7.474	4.05680E+3
418.70	7.476	4.07010E+3
418.80	7.478	4.08400E+3
418.90	7.480	4.09770E+3
419.00	7.481	4.11110E+3
419.10	7.483	4.12280E+3
419.20	7.485	4.13580E+3
419.30	7.487	4.14730E+3
419.40	7.489	4.15760E+3
419.50	7.490	4.13570E+3
419.60	7.492	4.11550E+3
419.70	7.494	4.12000E+3
419.80	7.496	4.13060E+3
419.90	7.498	4.14180E+3
420.00	7.499	4.15200E+3
420.10	7.501	4.16120E+3
420.20	7.503	4.16450E+3
420.30	7.505	4.10710E+3
420.40	7.506	4.10500E+3
420.50	7.508	4.11230E+3
420.60	7.510	4.12150E+3
420.70	7.512	4.13280E+3
420.80	7.514	4.14290E+3
420.90	7.515	4.15200E+3
421.00	7.517	4.10820E+3
421.10	7.519	4.08990E+3
421.20	7.521	4.09210E+3
421.30	7.523	4.10090E+3
421.40	7.524	4.11070E+3
421.50	7.526	4.12030E+3
421.60	7.528	4.12920E+3
421.70	7.530	4.04860E+3
421.80	7.531	4.00400E+3
421.90	7.533	4.01350E+3
422.00	7.535	4.02570E+3
422.10	7.537	4.03880E+3
422.20	7.538	4.05170E+3
422.30	7.540	4.06410E+3
422.40	7.542	4.07680E+3
422.50	7.543	4.08930E+3
422.60	7.545	4.10170E+3
422.70	7.547	4.11380E+3
422.80	7.549	4.12540E+3
422.90	7.550	4.13650E+3
423.00	7.552	4.14700E+3
423.10	7.554	4.15750E+3
423.20	7.556	4.16710E+3
423.30	7.557	4.17500E+3
423.40	7.559	4.18110E+3
423.50	7.561	4.05780E+3
423.60	7.563	4.05370E+3
423.70	7.564	4.06300E+3
423.80	7.566	4.07560E+3
423.90	7.568	4.08840E+3
424.00	7.570	4.10060E+3
424.10	7.571	4.11270E+3
424.20	7.573	4.12510E+3
424.30	7.575	4.13660E+3
424.40	7.577	4.14930E+3
424.50	7.578	4.15980E+3
424.60	7.580	4.17000E+3
424.70	7.582	4.16730E+3
424.80	7.584	4.00600E+3
424.90	7.585	4.01340E+3
425.00	7.587	4.02580E+3
425.10	7.589	4.03950E+3
425.20	7.591	4.05230E+3
425.30	7.592	4.06560E+3
425.40	7.594	4.07940E+3
425.50	7.596	4.09190E+3
425.60	7.598	4.10370E+3
425.70	7.600	4.11610E+3
425.80	7.601	4.12810E+3
425.90	7.603	4.13950E+3
426.00	7.605	4.15020E+3
426.10	7.607	4.16070E+3
426.20	7.608	4.15420E+3
426.30	7.610	4.02340E+3
426.40	7.612	4.03220E+3
426.50	7.614	4.04530E+3
426.60	7.615	4.05850E+3
426.70	7.617	4.07220E+3
426.80	7.619	4.08500E+3
426.90	7.621	4.09750E+3
427.00	7.622	4.11000E+3
427.10	7.624	4.12210E+3
427.20	7.626	4.13480E+3
427.30	7.628	4.14600E+3
427.40	7.629	4.15740E+3
427.50	7.631	4.16750E+3
427.60	7.633	4.17820E+3
427.70	7.635	4.18760E+3
427.80	7.636	4.19000E+3
427.90	7.638	4.02190E+3
428.00	7.640	4.02790E+3
428.10	7.642	4.04130E+3
428.20	7.643	4.05520E+3
428.30	7.645	4.06790E+3
428.40	7.647	4.08130E+3
428.50	7.649	4.09450E+3
428.60	7.650	4.10720E+3
428.70	7.652	4.11980E+3
428.80	7.654	4.13200E+3
428.90	7.656	4.14410E+3
429.00	7.658	4.15670E+3
429.10	7.660	4.16730E+3
429.20	7.662	4.16450E+3
429.30	7.663	4.02230E+3
429.40	7.665	4.03120E+3
429.50	7.667	4.04510E+3
429.60	7.669	4.05930E+3
429.70	7.671	4.07310E+3
429.80	7.672	4.08600E+3
429.90	7.674	4.09950E+3
430.00	7.676	4.11320E+3
430.10	7.678	4.12580E+3
430.20	7.680	4.13770E+3
430.30	7.681	4.14880E+3
430.40	7.683	4.16030E+3
430.50	7.685	4.17130E+3
430.60	7.687	4.03520E+3
430.70	7.689	4.03960E+3
430.80	7.691	4.05320E+3
430.90	7.692	4.06790E+3
431.00	7.694	4.08140E+3
431.10	7.696	4.09540E+3
431.20	7.698	4.10880E+3
431.30	7.700	4.12190E+3
431.40	7.701	4.13430E+3
431.50	7.703	4.14650E+3
431.60	7.705	4.15860E+3
431.70	7.707	4.17070E+3
431.80	7.709	4.18110E+3
431.90	7.710	4.18920E+3
432.00	7.712	4.14610E+3
432.10	7.714	4.00790E+3
432.20	7.716	4.01650E+3
432.30	7.718	4.02970E+3
432.40	7.719	4.04270E+3
432.50	7.721	4.05700E+3
432.60	7.723	4.07020E+3
432.70	7.725	4.08320E+3
432.80	7.726	4.09630E+3
432.90	7.728	4.10920E+3
433.00	7.730	4.12180E+3
433.10	7.732	4.13340E+3
433.20	7.734	4.14520E+3
433.30	7.736	4.15660E+3
433.40	7.737	4.16680E+3
433.50	7.739	4.17540E+3
433.60	7.741	4.04920E+3
433.70	7.743	4.03220E+3
433.80	7.745	4.04450E+3
433.90	7.746	4.05790E+3
434.00	7.748	4.07150E+3
434.10	7.750	4.08490E+3
434.20	7.752	4.09830E+3
434.30	7.753	4.11090E+3
434.40	7.755	4.12360E+3
434.50	7.757	4.13580E+3
434.60	7.759	4.14840E+3
434.70	7.760	4.16060E+3
434.80	7.762	4.17210E+3
434.90	7.764	4.18320E+3
435.00	7.766	4.19440E+3
435.10	7.768	4.20120E+3
435.20	7.770	4.00950E+3
435.30	7.771	4.01660E+3
435.40	7.773	4.02930E+3
435.50	7.775	4.04290E+3
435.60	7.777	4.05670E+3
435.70	7.778	4.07060E+3
435.80	7.780	4.08320E+3
435.90	7.782	4.09560E+3
436.00	7.783	4.10860E+3
436.10	7.785	4.12030E+3
436.20	7.787	4.13190E+3
436.30	7.789	4.14370E+3
436.40	7.790	4.15410E+3
