Время_[с]	Перемещение_[мм]	Усилие_[Н]
349.20	6.213	3.99110E+3
349.30	6.215	4.00240E+3
349.40	6.217	4.01280E+3
349.50	6.219	4.02230E+3
349.60	6.220	4.02870E+3
349.70	6.222	4.02810E+3
349.80	6.224	4.00210E+3
349.90	6.226	3.99410E+3
350.00	6.228	3.99820E+3
350.10	6.229	4.00480E+3
350.20	6.231	3.95800E+3
350.30	6.233	3.96330E+3
350.40	6.235	3.97470E+3
350.50	6.237	3.98690E+3
350.60	6.238	3.99860E+3
350.70	6.240	4.01070E+3
350.80	6.242	4.01880E+3
350.90	6.244	4.02300E+3
351.00	6.246	4.02590E+3
351.10	6.247	4.02840E+3
351.20	6.249	4.03330E+3
351.30	6.251	4.03910E+3
351.40	6.253	4.04060E+3
351.50	6.254	3.90280E+3
351.60	6.256	3.90420E+3
351.70	6.258	3.91580E+3
351.80	6.260	3.92930E+3
351.90	6.262	3.94220E+3
352.00	6.263	3.95500E+3
352.10	6.265	3.96740E+3
352.20	6.267	3.97900E+3
352.30	6.269	3.99060E+3
352.40	6.270	4.00190E+3
352.50	6.272	4.01250E+3
352.60	6.274	4.02180E+3
352.70	6.276	4.00500E+3
352.80	6.278	3.91010E+3
352.90	6.279	3.91780E+3
353.00	6.281	3.92970E+3
353.10	6.283	3.94250E+3
353.20	6.284	3.95540E+3
353.30	6.286	3.96760E+3
353.40	6.288	3.97940E+3
353.50	6.290	3.99170E+3
353.60	6.291	4.00260E+3
353.70	6.293	4.01450E+3
353.80	6.295	4.02520E+3
353.90	6.297	4.03530E+3
354.00	6.298	4.04400E+3
354.10	6.300	4.05200E+3
354.20	6.302	4.05940E+3
354.30	6.304	3.93740E+3
354.40	6.305	3.93310E+3
354.50	6.307	3.94470E+3
354.60	6.309	3.95850E+3
354.70	6.311	3.97050E+3
354.80	6.312	3.98270E+3
354.90	6.314	3.99520E+3
355.00	6.316	4.00730E+3
355.10	6.318	4.01880E+3
355.20	6.319	4.03020E+3
355.30	6.321	4.04070E+3
355.40	6.323	4.05070E+3
355.50	6.325	4.06090E+3
355.60	6.326	4.06900E+3
355.70	6.328	3.92900E+3
355.80	6.330	3.93210E+3
355.90	6.332	3.94360E+3
356.00	6.333	3.95640E+3
356.10	6.335	3.96880E+3
356.20	6.337	3.98120E+3
356.30	6.339	3.99350E+3
356.40	6.340	4.00530E+3
356.50	6.342	4.01730E+3
356.60	6.344	4.02770E+3
356.70	6.346	4.03830E+3
356.80	6.347	4.04820E+3
356.90	6.349	4.05740E+3
357.00	6.351	4.05430E+3
357.10	6.353	3.92050E+3
357.20	6.354	3.92770E+3
357.30	6.356	3.94050E+3
357.40	6.358	3.95380E+3
357.50	6.360	3.96630E+3
357.60	6.362	3.97900E+3
357.70	6.363	3.99120E+3
357.80	6.365	4.00260E+3
357.90	6.367	4.01380E+3
358.00	6.369	4.02490E+3
358.10	6.370	4.03530E+3
358.20	6.372	4.04500E+3
358.30	6.374	4.04940E+3
358.40	6.376	3.91830E+3
358.50	6.377	3.92300E+3
358.60	6.379	3.93490E+3
358.70	6.381	3.94670E+3
358.80	6.382	3.95870E+3
358.90	6.384	3.97020E+3
359.00	6.386	3.98210E+3
359.10	6.388	3.99310E+3
359.20	6.389	4.00400E+3
359.30	6.391	4.01510E+3
359.40	6.393	4.02510E+3
359.50	6.395	4.03420E+3
359.60	6.396	4.02840E+3
359.70	6.398	3.90370E+3
359.80	6.400	3.91160E+3
359.90	6.402	3.92440E+3
360.00	6.403	3.93700E+3
360.10	6.405	3.94960E+3
360.20	6.407	3.96330E+3
360.30	6.409	3.97530E+3
360.40	6.411	3.98730E+3
360.50	6.412	3.99900E+3
360.60	6.414	4.01090E+3
360.70	6.416	4.02150E+3
360.80	6.418	4.03200E+3
360.90	6.420	4.04160E+3
361.00	6.422	3.93180E+3
361.10	6.423	3.91750E+3
361.20	6.425	3.92970E+3
361.30	6.427	3.94240E+3
361.40	6.429	3.95530E+3
361.50	6.431	3.96740E+3
361.60	6.432	3.98070E+3
361.70	6.434	3.99210E+3
361.80	6.436	4.00400E+3
361.90	6.438	4.01590E+3
362.00	6.440	4.02810E+3
362.10	6.441	4.03920E+3
362.20	6.443	4.04970E+3
362.30	6.445	4.06060E+3
362.40	6.447	4.05060E+3
362.50	6.449	4.00360E+3
362.60	6.450	4.00520E+3
362.70	6.452	4.01450E+3
362.80	6.454	4.02440E+3
362.90	6.456	4.03500E+3
363.00	6.458	4.04530E+3
363.10	6.459	4.05520E+3
363.20	6.461	4.06380E+3
363.30	6.463	4.06760E+3
363.40	6.465	4.04570E+3
363.50	6.466	4.03500E+3
363.60	6.468	4.03140E+3
363.70	6.470	4.03350E+3
363.80	6.472	4.03840E+3
363.90	6.474	4.04530E+3
364.00	6.475	4.05350E+3
364.10	6.477	4.06070E+3
364.20	6.479	4.06820E+3
364.30	6.481	4.07240E+3
364.40	6.483	4.06470E+3
364.50	6.484	3.94600E+3
364.60	6.486	3.95290E+3
364.70	6.488	3.96460E+3
364.80	6.490	3.97730E+3
364.90	6.492	3.99110E+3
365.00	6.494	4.00370E+3
365.10	6.495	4.01560E+3
365.20	6.497	4.02720E+3
365.30	6.499	4.03890E+3
365.40	6.501	4.05040E+3
365.50	6.502	4.06080E+3
365.60	6.504	4.07090E+3
365.70	6.506	4.08020E+3
365.80	6.508	4.04570E+3
365.90	6.509	3.95010E+3
366.00	6.511	3.95940E+3
366.10	6.513	3.97180E+3
366.20	6.515	3.98470E+3
366.30	6.517	3.99730E+3
366.40	6.518	4.00950E+3
366.50	6.520	4.02200E+3
366.60	6.522	4.03380E+3
366.70	6.524	4.04510E+3
366.80	6.525	4.05670E+3
366.90	6.527	4.06620E+3
367.00	6.529	4.07630E+3
367.10	6.531	4.08470E+3
367.20	6.532	4.07950E+3
367.30	6.534	4.01590E+3
367.40	6.536	4.01690E+3
367.50	6.538	4.02520E+3
367.60	6.539	4.03540E+3
367.70	6.541	4.04450E+3
367.80	6.543	4.04990E+3
367.90	6.545	4.04920E+3
368.00	6.546	4.03330E+3
368.10	6.548	4.02150E+3
368.20	6.550	4.02850E+3
368.30	6.552	4.03920E+3
368.40	6.553	4.04980E+3
368.50	6.555	4.06010E+3
368.60	6.557	4.07050E+3
368.70	6.559	4.07920E+3
368.80	6.560	4.08360E+3
368.90	6.562	4.01530E+3
369.00	6.564	4.01840E+3
369.10	6.566	4.02920E+3
369.20	6.567	4.04110E+3
369.30	6.569	4.05250E+3
369.40	6.571	4.06400E+3
369.50	6.573	4.07460E+3
369.60	6.574	4.08180E+3
369.70	6.576	4.08230E+3
369.80	6.578	4.06390E+3
369.90	6.580	4.06130E+3
370.00	6.581	4.06950E+3
370.10	6.583	4.08030E+3
370.20	6.585	4.09010E+3
370.30	6.587	4.09690E+3
370.40	6.588	4.10090E+3
370.50	6.590	3.88920E+3
370.60	6.592	3.89440E+3
370.70	6.594	3.90650E+3
370.80	6.595	3.91940E+3
370.90	6.597	3.93290E+3
371.00	6.599	3.94450E+3
371.10	6.601	3.95710E+3
371.20	6.602	3.96880E+3
371.30	6.604	3.98020E+3
371.40	6.606	3.99250E+3
371.50	6.608	4.00370E+3
371.60	6.610	4.01460E+3
371.70	6.611	4.02510E+3
371.80	6.613	4.03550E+3
371.90	6.615	4.04580E+3
372.00	6.617	4.05440E+3
372.10	6.618	4.06240E+3
372.20	6.620	3.92910E+3
372.30	6.622	3.93300E+3
372.40	6.624	3.94700E+3
372.50	6.625	3.95910E+3
372.60	6.627	3.97190E+3
372.70	6.629	3.98390E+3
372.80	6.630	3.99600E+3
372.90	6.632	4.00760E+3
373.00	6.634	4.01920E+3
373.10	6.636	4.03040E+3
373.20	6.637	4.04150E+3
373.30	6.639	4.05280E+3
373.40	6.641	4.06360E+3
373.50	6.643	4.07340E+3
373.60	6.644	4.08320E+3
373.70	6.646	4.09180E+3
373.80	6.648	4.09980E+3
373.90	6.650	4.10510E+3
374.00	6.651	4.10820E+3
374.10	6.653	4.10070E+3
374.20	6.655	3.95840E+3
374.30	6.657	3.96600E+3
374.40	6.659	3.97880E+3
374.50	6.660	3.99180E+3
374.60	6.662	4.00470E+3
374.70	6.664	4.01770E+3
374.80	6.666	4.03040E+3
374.90	6.668	4.04190E+3
375.00	6.670	4.05310E+3
375.10	6.671	4.06390E+3
375.20	6.673	4.07530E+3
375.30	6.675	4.08500E+3
375.40	6.677	4.09370E+3
375.50	6.679	4.10110E+3
375.60	6.680	4.10800E+3
375.70	6.682	4.03180E+3
375.80	6.684	3.99310E+3
375.90	6.686	4.00210E+3
376.00	6.688	4.01530E+3
376.10	6.689	4.02840E+3
376.20	6.691	4.04140E+3
376.30	6.693	4.05320E+3
376.40	6.695	4.06560E+3
376.50	6.697	4.07750E+3
376.60	6.698	4.08850E+3
376.70	6.700	4.09830E+3
376.80	6.702	4.10740E+3
376.90	6.704	4.11090E+3
377.00	6.706	3.95450E+3
377.10	6.707	3.96180E+3
377.20	6.709	3.97500E+3
377.30	6.711	3.98780E+3
377.40	6.713	4.00010E+3
377.50	6.715	4.01200E+3
377.60	6.716	4.02440E+3
377.70	6.718	4.03680E+3
377.80	6.720	4.04840E+3
377.90	6.722	4.05970E+3
378.00	6.724	4.07070E+3
378.10	6.725	4.08110E+3
378.20	6.727	4.09060E+3
378.30	6.729	4.09910E+3
378.40	6.731	4.03950E+3
378.50	6.732	4.03890E+3
378.60	6.734	4.04750E+3
378.70	6.736	4.05820E+3
378.80	6.738	4.07000E+3
378.90	6.740	4.08210E+3
379.00	6.742	4.09350E+3
379.10	6.743	4.10290E+3
379.20	6.745	4.11120E+3
379.30	6.747	4.00110E+3
379.40	6.749	3.95760E+3
379.50	6.750	3.96760E+3
379.60	6.752	3.98030E+3
379.70	6.754	3.99310E+3
379.80	6.756	4.00560E+3
379.90	6.758	4.01860E+3
380.00	6.759	4.03000E+3
380.10	6.761	4.04130E+3
380.20	6.763	4.05290E+3
380.30	6.765	4.06360E+3
380.40	6.766	4.07430E+3
380.50	6.768	4.08520E+3
380.60	6.770	4.09480E+3
380.70	6.772	4.10410E+3
380.80	6.774	4.11300E+3
380.90	6.775	4.11430E+3
381.00	6.777	3.99400E+3
381.10	6.779	4.00170E+3
381.20	6.781	4.01420E+3
381.30	6.782	4.02670E+3
381.40	6.784	4.03850E+3
381.50	6.786	4.05090E+3
381.60	6.788	4.06300E+3
381.70	6.789	4.07480E+3
381.80	6.791	4.08640E+3
381.90	6.793	4.09720E+3
382.00	6.795	4.10790E+3
382.10	6.796	4.11730E+3
382.20	6.798	4.12630E+3
382.30	6.800	4.13400E+3
382.40	6.801	4.14060E+3
382.50	6.803	4.14630E+3
382.60	6.805	4.02370E+3
382.70	6.807	3.97070E+3
382.80	6.808	3.98090E+3
382.90	6.810	3.99350E+3
383.00	6.812	4.00630E+3
383.10	6.814	4.01910E+3
383.20	6.816	4.03080E+3
383.30	6.817	4.04310E+3
383.40	6.819	4.05470E+3
383.50	6.821	4.06640E+3
383.60	6.823	4.07700E+3
383.70	6.824	4.08860E+3
383.80	6.826	4.09890E+3
383.90	6.828	4.10920E+3
384.00	6.830	4.11930E+3
384.10	6.831	4.12860E+3
384.20	6.833	4.13750E+3
384.30	6.835	4.14580E+3
384.40	6.837	4.15200E+3
384.50	6.838	4.12660E+3
384.60	6.840	3.97860E+3
384.70	6.842	3.98750E+3
384.80	6.844	3.99970E+3
384.90	6.845	4.01200E+3
385.00	6.847	4.02520E+3
385.10	6.849	4.03700E+3
385.20	6.851	4.04860E+3
385.30	6.852	4.06020E+3
385.40	6.854	4.07130E+3
385.50	6.856	4.08180E+3
385.60	6.858	4.09290E+3
385.70	6.859	4.10160E+3
385.80	6.861	3.97340E+3
385.90	6.863	3.98020E+3
386.00	6.865	3.99270E+3
386.10	6.866	4.00550E+3
386.20	6.868	4.01810E+3
386.30	6.870	4.03040E+3
386.40	6.872	4.04270E+3
386.50	6.873	4.05500E+3
386.60	6.875	4.06670E+3
386.70	6.877	4.07780E+3
386.80	6.879	4.08870E+3
386.90	6.880	4.09930E+3
387.00	6.882	4.10960E+3
387.10	6.884	4.11960E+3
387.20	6.885	4.12960E+3
387.30	6.887	4.13820E+3
387.40	6.889	3.93680E+3
387.50	6.891	3.94100E+3
387.60	6.892	3.95350E+3
387.70	6.894	3.96620E+3
387.80	6.896	3.97890E+3
387.90	6.898	3.99140E+3
388.00	6.899	4.00390E+3
388.10	6.901	4.01560E+3
388.20	6.903	4.02750E+3
388.30	6.905	4.03840E+3
388.40	6.907	4.05080E+3
388.50	6.908	4.06200E+3
388.60	6.910	4.07290E+3
388.70	6.912	4.08380E+3
388.80	6.914	4.09540E+3
388.90	6.916	4.10620E+3
389.00	6.917	4.11590E+3
389.10	6.919	4.12510E+3
389.20	6.921	4.13310E+3
389.30	6.923	4.08860E+3
389.40	6.925	4.00090E+3
389.50	6.926	4.01010E+3
389.60	6.928	4.02300E+3
389.70	6.930	4.03590E+3
389.80	6.932	4.04830E+3
389.90	6.934	4.06040E+3
390.00	6.935	4.07210E+3
390.10	6.937	4.08480E+3
390.20	6.939	4.09680E+3
390.30	6.941	4.10890E+3
390.40	6.943	4.00880E+3
390.50	6.945	3.99710E+3
390.60	6.946	4.00730E+3
390.70	6.948	4.02000E+3
390.80	6.950	4.03240E+3
390.90	6.952	4.04520E+3
391.00	6.953	4.05710E+3
391.10	6.955	4.06940E+3
391.20	6.957	4.08110E+3
391.30	6.959	4.05250E+3
391.40	6.961	4.00870E+3
391.50	6.962	4.01380E+3
391.60	6.964	4.02500E+3
391.70	6.966	4.03720E+3
391.80	6.968	4.04890E+3
391.90	6.970	4.06050E+3
392.00	6.971	4.07150E+3
392.10	6.973	4.08030E+3
392.20	6.975	4.08540E+3
392.30	6.977	4.08490E+3
392.40	6.979	3.97550E+3
392.50	6.980	3.97890E+3
392.60	6.982	3.99060E+3
392.70	6.984	4.00300E+3
392.80	6.986	4.01610E+3
392.90	6.988	4.02870E+3
393.00	6.989	4.04140E+3
393.10	6.991	4.05440E+3
393.20	6.993	4.06550E+3
393.30	6.995	4.07720E+3
393.40	6.997	4.08720E+3
393.50	6.998	4.09720E+3
393.60	7.000	4.10720E+3
393.70	7.002	4.11510E+3
393.80	7.004	4.00160E+3
393.90	7.005	4.00350E+3
394.00	7.007	4.01590E+3
394.10	7.009	4.02770E+3
394.20	7.011	4.04060E+3
394.30	7.012	4.05230E+3
394.40	7.014	4.06460E+3
394.50	7.016	4.07620E+3
394.60	7.018	4.08790E+3
394.70	7.020	4.09830E+3
394.80	7.021	4.10800E+3
394.90	7.023	4.11670E+3
395.00	7.025	4.06920E+3
395.10	7.027	4.06610E+3
395.20	7.028	4.07280E+3
395.30	7.030	4.08100E+3
395.40	7.032	4.09090E+3
395.50	7.034	4.10040E+3
395.60	7.035	4.10910E+3
395.70	7.037	4.11690E+3
395.80	7.039	4.12360E+3
395.90	7.041	4.12850E+3
396.00	7.042	4.12880E+3
396.10	7.044	4.12540E+3
396.20	7.046	4.12230E+3
396.30	7.048	4.12260E+3
396.40	7.049	4.12480E+3
396.50	7.051	4.12740E+3
396.60	7.053	4.08080E+3
396.70	7.055	3.97720E+3
396.80	7.056	3.98470E+3
396.90	7.058	3.99750E+3
397.00	7.060	4.00980E+3
397.10	7.062	4.02230E+3
397.20	7.063	4.03460E+3
397.30	7.065	4.04610E+3
397.40	7.067	4.05780E+3
397.50	7.069	4.06910E+3
397.60	7.070	4.08010E+3
397.70	7.072	4.09080E+3
397.80	7.074	4.10200E+3
397.90	7.076	4.11190E+3
398.00	7.077	4.12180E+3
398.10	7.079	4.13110E+3
398.20	7.081	4.14030E+3
398.30	7.083	4.14670E+3
398.40	7.085	3.98890E+3
398.50	7.086	3.99120E+3
398.60	7.088	4.00210E+3
398.70	7.090	4.01530E+3
398.80	7.091	4.02800E+3
398.90	7.093	4.04040E+3
399.00	7.095	4.05220E+3
399.10	7.097	4.06430E+3
399.20	7.098	4.07540E+3
399.30	7.100	4.08670E+3
399.40	7.102	4.09750E+3
399.50	7.104	4.10870E+3
399.60	7.106	4.11900E+3
399.70	7.107	4.13010E+3
399.80	7.109	4.13950E+3
399.90	7.111	4.14750E+3
400.00	7.113	3.99970E+3
400.10	7.114	3.99350E+3
400.20	7.116	4.00510E+3
400.30	7.118	4.01690E+3
400.40	7.120	4.02960E+3
400.50	7.121	4.04230E+3
400.60	7.123	4.05530E+3
400.70	7.125	4.06670E+3
400.80	7.127	4.07850E+3
400.90	7.128	4.08950E+3
401.00	7.130	4.10010E+3
401.10	7.132	4.11090E+3
401.20	7.133	4.12130E+3
401.30	7.135	4.13130E+3
401.40	7.137	4.13990E+3
401.50	7.139	4.03050E+3
401.60	7.140	3.99020E+3
401.70	7.142	4.00060E+3
401.80	7.144	4.01280E+3
401.90	7.146	4.02540E+3
402.00	7.147	4.03800E+3
402.10	7.149	4.05010E+3
402.20	7.151	4.06180E+3
402.30	7.153	4.07430E+3
402.40	7.155	4.08540E+3
402.50	7.156	4.09780E+3
402.60	7.158	4.10890E+3
402.70	7.160	4.12010E+3
402.80	7.162	4.13040E+3
402.90	7.164	4.14040E+3
403.00	7.165	4.14420E+3
403.10	7.167	4.00020E+3
403.20	7.169	4.00640E+3
403.30	7.171	4.01950E+3
403.40	7.173	4.03380E+3
403.50	7.175	4.04680E+3
403.60	7.176	4.05910E+3
403.70	7.178	4.07150E+3
403.80	7.180	4.08390E+3
403.90	7.182	4.09520E+3
404.00	7.183	4.10640E+3
404.10	7.185	4.11700E+3
404.20	7.187	4.12780E+3
404.30	7.189	4.13460E+3
404.40	7.191	4.14240E+3
404.50	7.192	4.15020E+3
404.60	7.194	4.04010E+3
404.70	7.196	3.99560E+3
404.80	7.198	4.00590E+3
404.90	7.200	4.01840E+3
405.00	7.202	4.03160E+3
405.10	7.203	4.04460E+3
405.20	7.205	4.05730E+3
405.30	7.207	4.06990E+3
405.40	7.209	4.08170E+3
405.50	7.210	4.09330E+3
405.60	7.212	4.10480E+3
405.70	7.214	4.11560E+3
405.80	7.216	4.12660E+3
405.90	7.218	4.13750E+3
406.00	7.219	4.14750E+3
406.10	7.221	4.13650E+3
406.20	7.223	3.99060E+3
406.30	7.225	3.99830E+3
406.40	7.227	4.01110E+3
406.50	7.228	4.02390E+3
406.60	7.230	4.03670E+3
406.70	7.232	4.04940E+3
406.80	7.234	4.06160E+3
406.90	7.236	4.07390E+3
407.00	7.237	4.08540E+3
407.10	7.239	4.09750E+3
407.20	7.241	4.11010E+3
407.30	7.243	4.12050E+3
407.40	7.245	4.13130E+3
407.50	7.246	4.12390E+3
407.60	7.248	4.12640E+3
407.70	7.250	4.13100E+3
407.80	7.252	4.13180E+3
407.90	7.254	4.13350E+3
408.00	7.255	4.13560E+3
408.10	7.257	4.13670E+3
408.20	7.259	4.13630E+3
408.30	7.261	4.13490E+3
408.40	7.262	4.13390E+3
408.50	7.264	4.13360E+3
408.60	7.266	4.12940E+3
408.70	7.268	4.11880E+3
408.80	7.270	4.11950E+3
408.90	7.271	4.12690E+3
409.00	7.273	4.13700E+3
409.10	7.275	4.14480E+3
409.20	7.277	4.15190E+3
409.30	7.278	4.10610E+3
409.40	7.280	4.01970E+3
409.50	7.282	4.02760E+3
409.60	7.284	4.03920E+3
409.70	7.285	4.05170E+3
409.80	7.287	4.06390E+3
409.90	7.289	4.07620E+3
410.00	7.291	4.08850E+3
410.10	7.292	4.09960E+3
410.20	7.294	4.11150E+3
410.30	7.296	4.12210E+3
410.40	7.298	4.13310E+3
410.50	7.299	4.14360E+3
410.60	7.301	4.15350E+3
410.70	7.303	4.16230E+3
410.80	7.305	4.17060E+3
410.90	7.306	4.17740E+3
411.00	7.308	4.18230E+3
411.10	7.310	4.08260E+3
411.20	7.312	4.05450E+3
411.30	7.313	4.06040E+3
411.40	7.315	4.07130E+3
411.50	7.317	4.08290E+3
411.60	7.319	4.09480E+3
411.70	7.320	4.10640E+3
411.80	7.322	4.11810E+3
411.90	7.324	4.12950E+3
412.00	7.326	4.14020E+3
412.10	7.327	4.15140E+3
412.20	7.329	4.16120E+3
412.30	7.331	4.16970E+3
412.40	7.333	4.17880E+3
412.50	7.334	4.18630E+3
412.60	7.336	4.18010E+3
412.70	7.338	4.10400E+3
412.80	7.340	4.08360E+3
412.90	7.341	4.09040E+3
413.00	7.343	4.10100E+3
413.10	7.345	4.11270E+3
413.20	7.347	4.12390E+3
413.30	7.348	4.13440E+3
413.40	7.350	4.14500E+3
413.50	7.352	4.15480E+3
413.60	7.354	4.16400E+3
413.70	7.355	4.17190E+3
413.80	7.357	4.13370E+3
413.90	7.359	4.09920E+3
414.00	7.361	4.10820E+3
414.10	7.362	4.11950E+3
414.20	7.364	4.13180E+3
414.30	7.366	4.14320E+3
414.40	7.368	4.15370E+3
414.50	7.369	4.16450E+3
414.60	7.371	4.17430E+3
414.70	7.373	4.18390E+3
414.80	7.375	4.19030E+3
414.90	7.376	4.19450E+3
415.00	7.378	4.19970E+3
415.10	7.380	4.20380E+3
415.20	7.382	4.20660E+3
415.30	7.383	4.20770E+3
415.40	7.385	4.10230E+3
415.50	7.387	4.10550E+3
415.60	7.389	4.11730E+3
415.70	7.390	4.12900E+3
415.80	7.392	4.14060E+3
415.90	7.394	4.15200E+3
416.00	7.395	4.16280E+3
416.10	7.397	4.17280E+3
416.20	7.399	4.18220E+3
416.30	7.401	4.18720E+3
416.40	7.403	4.18130E+3
416.50	7.404	4.18680E+3
416.60	7.406	4.19460E+3
416.70	7.408	4.20090E+3
416.80	7.410	4.15070E+3
416.90	7.412	4.14860E+3
417.00	7.413	4.15610E+3
417.10	7.415	4.16660E+3
417.20	7.417	4.17690E+3
417.30	7.419	4.18670E+3
417.40	7.421	4.17610E+3
417.50	7.423	4.15940E+3
417.60	7.424	4.15550E+3
417.70	7.426	4.16190E+3
417.80	7.428	4.16830E+3
417.90	7.430	4.14420E+3
418.00	7.431	4.12870E+3
418.10	7.433	4.13020E+3
418.20	7.435	4.13900E+3
418.30	7.437	4.15020E+3
418.40	7.439	4.16180E+3
418.50	7.440	4.07920E+3
418.60	7.442	4.08020E+3
418.70	7.444	4.09080E+3
418.80	7.446	4.10350E+3
418.90	7.448	4.11590E+3
419.00	7.449	4.12800E+3
419.10	7.451	4.13980E+3
419.20	7.453	4.15180E+3
419.30	7.455	4.16210E+3
419.40	7.457	4.17300E+3
419.50	7.458	4.17850E+3
419.60	7.460	4.04110E+3
419.70	7.462	4.04420E+3
419.80	7.464	4.05630E+3
419.90	7.466	4.06860E+3
420.00	7.467	4.08220E+3
420.10	7.469	4.09440E+3
420.20	7.471	4.10710E+3
420.30	7.473	4.11950E+3
420.40	7.475	4.13130E+3
420.50	7.476	4.14280E+3
420.60	7.478	4.15380E+3
420.70	7.480	4.16440E+3
420.80	7.482	4.17500E+3
420.90	7.483	4.18460E+3
421.00	7.485	4.19340E+3
421.10	7.487	4.20150E+3
421.20	7.489	4.20790E+3
421.30	7.491	4.05620E+3
421.40	7.493	4.06130E+3
421.50	7.494	4.07340E+3
421.60	7.496	4.08620E+3
421.70	7.498	4.09930E+3
421.80	7.500	4.11180E+3
421.90	7.502	4.12350E+3
422.00	7.503	4.13600E+3
422.10	7.505	4.14720E+3
422.20	7.507	4.15960E+3
422.30	7.509	4.17000E+3
422.40	7.510	4.18000E+3
422.50	7.512	4.19070E+3
422.60	7.514	4.20070E+3
422.70	7.516	4.20980E+3
422.80	7.517	4.21680E+3
422.90	7.519	4.21020E+3
423.00	7.521	4.00500E+3
423.10	7.523	4.01260E+3
423.20	7.525	4.02600E+3
423.30	7.526	4.03870E+3
423.40	7.528	4.05140E+3
423.50	7.530	4.06300E+3
423.60	7.532	4.07520E+3
423.70	7.533	4.08690E+3
423.80	7.535	4.09860E+3
423.90	7.537	4.11000E+3
424.00	7.539	4.12080E+3
424.10	7.540	4.13170E+3
424.20	7.542	4.14240E+3
424.30	7.544	4.15240E+3
424.40	7.546	4.16250E+3
424.50	7.547	4.17220E+3
424.60	7.549	4.18060E+3
424.70	7.551	4.18880E+3
424.80	7.553	4.05040E+3
424.90	7.554	4.05400E+3
425.00	7.556	4.06670E+3
425.10	7.558	4.07920E+3
425.20	7.559	4.09180E+3
425.30	7.561	4.10370E+3
425.40	7.563	4.11620E+3
425.50	7.565	4.12810E+3
425.60	7.567	4.14030E+3
425.70	7.568	4.15100E+3
425.80	7.570	4.16270E+3
425.90	7.572	4.17290E+3
426.00	7.574	4.18420E+3
426.10	7.575	4.19370E+3
426.20	7.577	4.20290E+3
426.30	7.579	4.02130E+3
426.40	7.581	4.02370E+3
426.50	7.582	4.03540E+3
426.60	7.584	4.04780E+3
426.70	7.586	4.06040E+3
426.80	7.588	4.07290E+3
426.90	7.589	4.08530E+3
427.00	7.591	4.09770E+3
427.10	7.593	4.10890E+3
427.20	7.595	4.12010E+3
427.30	7.596	4.13120E+3
427.40	7.598	4.14200E+3
427.50	7.600	4.15220E+3
427.60	7.602	4.16230E+3
427.70	7.603	4.17130E+3
427.80	7.605	4.12650E+3
427.90	7.607	4.04380E+3
428.00	7.609	4.05380E+3
428.10	7.610	4.06660E+3
428.20	7.612	4.07930E+3
428.30	7.614	4.09190E+3
428.40	7.616	4.10420E+3
428.50	7.617	4.11640E+3
428.60	7.619	4.12800E+3
428.70	7.621	4.13940E+3
428.80	7.623	4.15130E+3
428.90	7.624	4.16220E+3
429.00	7.626	4.17280E+3
429.10	7.628	4.18340E+3
429.20	7.630	4.19220E+3
429.30	7.631	4.04150E+3
429.40	7.633	4.04780E+3
429.50	7.635	4.05930E+3
429.60	7.636	4.07160E+3
429.70	7.638	4.08410E+3
429.80	7.640	4.09640E+3
429.90	7.642	4.10860E+3
430.00	7.643	4.12000E+3
430.10	7.645	4.13110E+3
430.20	7.647	4.14210E+3
430.30	7.649	4.15150E+3
430.40	7.650	4.16000E+3
430.50	7.652	4.16960E+3
430.60	7.654	4.17920E+3
430.70	7.656	4.18570E+3
430.80	7.658	4.18980E+3
430.90	7.659	4.07860E+3
431.00	7.661	4.06820E+3
431.10	7.663	4.07900E+3
431.20	7.665	4.09250E+3
431.30	7.667	4.10530E+3
431.40	7.668	4.11770E+3
431.50	7.670	4.13050E+3
431.60	7.672	4.14330E+3
431.70	7.674	4.15520E+3
431.80	7.676	4.16640E+3
431.90	7.678	4.17690E+3
432.00	7.679	4.18760E+3
432.10	7.681	4.19670E+3
432.20	7.683	4.20220E+3
432.30	7.685	4.19970E+3
432.40	7.686	4.19850E+3
432.50	7.688	4.15060E+3
432.60	7.690	4.08400E+3
432.70	7.692	4.09300E+3
432.80	7.694	4.10510E+3
432.90	7.696	4.11850E+3
433.00	7.697	4.13090E+3
433.10	7.699	4.14330E+3
433.20	7.701	4.15520E+3
433.30	7.703	4.16660E+3
433.40	7.704	4.17810E+3
433.50	7.706	4.18970E+3
433.60	7.708	4.20000E+3
433.70	7.710	4.21040E+3
433.80	7.712	4.21800E+3
433.90	7.713	4.22460E+3
434.00	7.715	4.03200E+3
434.10	7.717	4.03520E+3
434.20	7.719	4.04750E+3
434.30	7.721	4.06090E+3
434.40	7.722	4.07460E+3
434.50	7.724	4.08670E+3
434.60	7.726	4.09920E+3
434.70	7.728	4.11070E+3
434.80	7.729	4.12230E+3
434.90	7.731	4.13320E+3
435.00	7.733	4.14440E+3
435.10	7.735	4.15560E+3
435.20	7.737	4.16590E+3
435.30	7.738	4.17660E+3
435.40	7.740	4.18690E+3
435.50	7.742	4.04580E+3
435.60	7.744	4.04760E+3
435.70	7.746	4.05910E+3
435.80	7.747	4.07230E+3
435.90	7.749	4.08500E+3
436.00	7.751	4.09770E+3
436.10	7.753	4.11020E+3
436.20	7.755	4.12160E+3
436.30	7.756	4.13360E+3
436.40	7.758	4.14530E+3
